in s,C3 in V
-2.9804562E+00,3.97461E+00
-2.9804304E+00,4.01367E+00
-2.9804046E+00,4.05273E+00
-2.9803788E+00,3.97461E+00
-2.9803530E+00,4.01367E+00
-2.9803272E+00,4.07227E+00
-2.9803014E+00,4.05273E+00
-2.9802756E+00,3.99414E+00
-2.9802498E+00,3.95508E+00
-2.9802240E+00,3.99414E+00
-2.9801982E+00,4.01367E+00
-2.9801724E+00,3.99414E+00
-2.9801466E+00,4.01367E+00
-2.9801208E+00,4.03320E+00
-2.9800950E+00,4.03320E+00
-2.9800692E+00,4.03320E+00
